SID;DID;TID;VILL_CODE;C_CODE01;NAME;UID;UID_1;LOC_CODE;State_Code;State_Name;District_C;Dist_Name;Tehsil_Cod;Thsil_Name;Block_Code;Nyay_Panch;Village_Co;NAME_1;AREA;RES_HOUSE;HOUSEHOLDS;T_POPLN;T_M_POPLN;T_F_POPLN;POPLN_M6;POPLN_F6;M_SC;F_SC;M_ST;F_ST;M_LITERATE;F_LITERATE;T_M_WORKER;T_F_WORKER;M_INDCAT1;F_INDCAT1;M_INDCAT2;F_INDCAT2;M_INDCAT3;F_INDCAT3;M_INDCAT4;F_INDCAT4;M_INDCAT5A;F_INDCAT5A;M_INDCAT5B;F_INDCAT5B;M_INDCAT6;F_INDCAT6;M_INDCAT7;F_INDCAT7;M_INDCAT8;F_INDCAT8;M_INDCAT9;F_INDCAT9;M_MARGINAL;F_MARGINAL;M_NON_WORK;F_NON_WORK;State_Co_1;State_Na_1;District_1;Dist_Name_;Tehsil_C_1;Thsil_Na_1;Block_co_1;Village__1;Village_Na;MRGD_IN_TN;EDU_INST;RANG_EDU;P_SCH;M_SCH;H_SCH;PU_COLL;GR_COLL;IND_SCH;TR_SCH;ADLT_LT_CN;OTH_SCH;MED_INST;RANG_MED;H_CNTR;MCW_CNTR;MH_CNTR;CWC_CNTR;HC_CNTR;PHC_CNTR;PHS_CNTR;DISP_CNTR;FPC_CNTR;TB_CNTR;NH_CNTR;RP_CNTR;SMP_CNTR;CHW_CNTR;OTH_CNTR;DRNK_WAT;RANG_WAT;TAP;WELL;TANK;TUBE_WELL;HAND_PUMP;RIVER_WAT;FOUNTAIN;CANAL;LAKE;SPRING;NALA;OTH_FAC;PNT_FAC;RANG_PNT;PO;TO;PTO;PHONE;MRKT_FAC;RANG_MRKT;MK_MON;MKT_TUE;MK_WED;MK_THU;MK_FRI;MK_SAT;MK_SUN;MK_DAILY;MK_FORT;MK_MONTHLY;COMM_FAC;RANG_COMM;COMM_BS;TX_TEMP_FC;COMM_RS;COMM_NW;APP_PR;APP_KR;APP_NR;APP_NC;APP_NW;APP_FP;NEAR_TOWN;DIST_N_TWN;POWER_SUPL;POWER_ED;POWER_EAG;POWER_EO;POWER_EA;FOREST;IRR_GC;IRR_PC;IRR_W;IRR_WE;IRR_TW;IRR_TWE;IRR_TK;IRR_R;IRR_L;IRR_WF;IRR_O;IRR_TOTAL;UN_IRRIGAT;CULT_WASTE;N_AV_CULT;Area_vill_;HOUSEHOLD;TOT_POPLN;res_house_;FOUNT_IRR;NOT_AVAIL;loc_code_v;AGRI_LAND;ST_TOWN;CHK;CHC_CNTR
11;03;0001;00019400;1103000100019400;GOM;259186;259186;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;27;	Gum;352.87;166;166;940;494;446;92;71;36;39;21;14;281;174;244;175;137;156;6;2;6;0;0;0;2;0;1;0;19;0;47;14;9;0;17;3;0;0;250;271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00019500;1103000100019500;SOROK;259187;259187;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;28;	Sorok;132.85;69;69;344;189;155;34;21;23;18;5;3;112;66;91;18;70;11;6;1;2;0;0;0;2;1;2;1;4;0;1;0;0;1;4;3;1;1;97;136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00023000;1103000100023000;TANGJI;259188;259188;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;67;	Tangji;331.48;79;79;504;263;241;55;53;9;11;4;1;152;101;119;104;93;91;7;1;2;0;0;0;0;0;0;0;3;1;2;2;0;0;12;9;0;0;144;137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00022900;1103000100022900;RABIKHOLA;259189;259189;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;69;	Rabikhola;169.64;50;50;299;151;148;28;25;0;0;6;8;83;57;86;77;82;76;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;6;65;65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00024100;1103000100024100;PHONG;259190;259190;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;66;	Phong;346.99;73;73;476;255;221;49;46;12;9;41;39;170;90;123;109;102;103;1;0;0;0;0;0;0;0;1;0;6;0;2;1;0;0;11;5;0;0;132;112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00024200;1103000100024200;CHUBA;259191;259191;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;71;	Chuba;393.72;84;84;533;284;249;62;53;7;4;76;63;153;75;124;109;103;100;4;3;1;0;0;0;5;1;0;0;4;0;1;1;1;0;5;4;5;13;155;127;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00024300;1103000100024300;PARBING;259192;259192;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;70;	Perbing;550.69;234;234;1252;653;599;121;96;0;0;444;405;346;179;351;240;301;222;4;1;4;0;0;0;2;1;4;11;13;0;3;0;0;0;20;5;0;0;302;359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00024400;1103000100024400;RAMENG;259193;259193;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;72;	Rameng;463.69;73;73;338;195;143;34;25;2;0;90;69;63;21;84;8;55;3;7;0;0;0;0;0;0;0;0;0;13;2;1;0;0;0;8;3;0;0;111;135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00024500;1103000100024500;NIJARMENG;259194;259194;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;73;	Nijermeng;108.6;68;68;358;187;171;43;40;0;0;47;51;38;20;106;66;102;63;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;3;0;0;81;105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00024600;1103000100024600;BURUL;259195;259195;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;77;	Burul;381.81;46;46;216;122;94;17;15;1;2;0;0;42;19;75;14;73;14;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;38;47;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00024700;1103000100024700;BARNYAK;259196;259196;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;78;	Barnyak;250.52;90;90;487;250;237;48;45;14;20;118;104;123;65;129;115;115;108;4;4;0;0;0;0;0;0;2;1;0;0;0;2;0;0;8;0;0;5;121;117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00024800;1103000100024800;THANGSING;259197;259197;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;79;	Thangsing;165.42;74;74;418;218;200;41;44;11;15;115;105;95;54;104;100;87;95;2;1;4;1;0;0;0;0;0;0;1;0;0;0;1;0;9;3;0;0;114;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00025100;1103000100025100;GANGCHUNG;259198;259198;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;80;	Gangchung;74.91;74;74;436;225;211;46;53;0;0;169;160;113;64;73;3;69;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;152;207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00025700;1103000100025700;PABONG (GANGCHUNG);259199;259199;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;81;	Pabong(Ga;164.02;70;70;370;194;176;40;41;9;8;8;9;56;38;89;5;7;0;79;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;105;171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00020000;1103000100020000;MIKKHOLA;259200;259200;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;32;	Mikkhole;246.52;97;97;555;294;261;47;39;34;34;39;36;173;134;163;96;118;87;7;1;4;0;0;0;0;0;1;0;1;0;1;0;0;0;31;8;0;0;131;165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00020600;1103000100020600;RONG;259201;259201;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;33;	Rong;323.39;89;89;445;255;190;36;32;1;2;18;10;113;64;139;51;103;40;3;0;0;0;0;0;0;0;1;0;25;7;0;0;0;0;7;4;0;0;116;139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00020100;1103000100020100;MANPUR;259202;259202;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;34;	Manpur;107.27;29;30;167;79;88;12;19;14;16;0;0;47;36;41;12;30;9;6;1;0;0;0;0;3;0;0;1;2;0;0;0;0;0;0;1;0;0;38;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00020200;1103000100020200;KITAM;259203;259203;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;35;	Kitam;211.63;126;126;794;385;409;68;86;32;40;2;2;231;161;151;124;31;74;72;40;2;0;0;0;1;1;2;1;30;1;4;2;2;0;7;5;0;4;234;281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00020300;1103000100020300;KARTICKEY;259204;259204;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;36;	Kartickey;159.01;108;108;701;357;344;72;64;55;53;1;8;206;141;165;91;111;79;13;1;4;0;0;0;0;0;4;3;16;0;0;0;2;0;15;8;0;1;192;252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00020400;1103000100020400;SUMBUK;259205;259205;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;37;	Sumbuk;116.44;159;159;710;424;286;48;51;17;14;10;8;227;90;260;44;64;11;23;5;1;0;0;0;0;0;155;24;10;0;2;0;1;1;4;3;0;0;164;242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00021700;1103000100021700;KAMAREY;259206;259206;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;38;	Kamarey;170.02;115;115;653;327;326;57;46;18;14;9;0;189;137;188;74;130;55;12;13;2;0;0;0;0;0;0;0;35;0;1;1;2;0;6;5;0;0;139;252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00021900;1103000100021900;TURUK;259207;259207;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;48;	Turuk;413.87;105;105;645;324;321;63;65;0;0;12;12;189;137;164;137;133;125;8;1;3;0;0;0;0;0;0;0;1;1;1;0;1;1;17;9;0;0;160;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00021800;1103000100021800;PANCHGHAREY;259208;259208;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;49;	Panchghar;198.91;155;155;853;483;370;100;62;12;13;24;22;206;118;248;213;230;205;1;1;2;0;0;0;0;0;2;2;1;0;0;0;0;0;12;5;0;0;235;157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00021600;1103000100021600;LONGCHOK;259209;259209;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;39;	Longchuk;324.28;112;112;632;323;309;65;56;0;0;63;64;184;103;172;111;162;111;2;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;5;0;0;0;151;198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00020500;1103000100020500;SUNTALEY (SUMBUK);259210;259210;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;40;	Suntaley(;218.8;59;60;323;167;156;30;31;8;9;28;22;122;94;84;28;35;12;12;10;3;0;0;0;2;0;2;1;16;0;3;1;3;0;8;4;1;1;82;127;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00020700;1103000100020700;PALUM;259211;259211;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;41;	Palum;144.42;31;31;151;86;65;13;14;2;2;0;0;23;13;44;26;44;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00020800;1103000100020800;SINGTAM;259212;259212;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;42;	Singtam;127.71;26;26;129;70;59;10;13;0;0;0;0;27;16;40;1;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;30;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00021500;1103000100021500;MANIRAM;259213;259213;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;43;	Maniram;252.39;133;133;681;341;340;57;64;13;13;72;68;114;88;128;17;81;5;0;0;7;0;0;0;0;0;4;0;8;0;9;5;4;0;15;7;0;0;213;323;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00019900;1103000100019900;KOPCHEY;259214;259214;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;31;	Kopchey;232.63;143;143;773;382;391;46;51;0;0;55;54;254;203;195;113;137;90;3;2;9;2;0;0;0;0;1;0;5;2;1;0;2;0;37;17;0;0;187;278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00018700;1103000100018700;DENCHUNG;259215;259215;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;19;	Denchung;397.23;144;144;814;437;377;68;70;7;5;49;45;257;147;225;172;209;167;3;0;0;0;0;0;2;0;1;0;1;0;6;3;0;0;3;2;0;0;212;205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00018600;1103000100018600;TINZER;259216;259216;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;17;	Tinzir;143.09;50;50;285;143;142;22;23;13;15;0;0;81;45;83;82;77;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;60;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00021100;1103000100021100;SINGHITHANG;259217;259217;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;16;	Singhitho;270.47;513;513;2456;1289;1167;197;175;56;62;219;233;943;729;621;217;92;17;57;16;22;8;1;0;19;3;24;3;63;8;57;10;19;0;267;152;1;0;667;950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00018500;1103000100018500;KAMRANG;259218;259218;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;18;	Kamrang;490.85;198;198;1087;580;507;129;95;25;28;32;27;221;144;310;265;256;253;43;9;0;0;0;0;0;0;0;0;4;0;0;0;0;0;7;3;0;0;270;242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00017600;1103000100017600;CHUMLOK;259220;259220;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;3;	Chumlock;175.38;80;80;427;233;194;55;26;15;8;110;88;131;106;129;96;96;90;4;0;3;0;0;0;0;0;1;0;6;0;5;0;2;0;12;6;0;0;104;98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00017500;1103000100017500;OMCHU;259221;259221;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;1;	Omchu;601.37;84;84;372;209;163;44;33;1;0;38;39;111;58;120;86;94;76;0;0;0;0;0;0;0;0;0;0;19;7;1;0;0;0;6;3;0;0;89;77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00017700;1103000100017700;WAK;259222;259222;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;2;	Wak;345.44;116;116;610;322;288;64;64;0;0;84;73;179;113;154;29;131;18;0;0;2;0;0;0;3;0;0;1;0;0;3;0;3;0;12;10;0;0;168;259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00018300;1103000100018300;PABONG(MAMLEY);259223;259223;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;5;	Pabong(Ma;409.58;91;91;505;258;247;50;54;0;0;47;61;145;86;139;125;128;120;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9;5;0;0;119;122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00017800;1103000100017800;CHEMCHEY;259224;259224;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;6;	Chemchey;265.79;48;49;296;149;147;27;31;0;0;4;5;63;47;81;53;72;50;4;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;2;0;0;68;94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00017900;1103000100017900;DAMTHANG;259225;259225;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;7;	Damthong;292.77;90;90;460;263;197;39;24;12;8;58;42;84;58;114;63;93;53;1;3;1;0;0;0;1;0;2;0;1;0;11;3;3;0;1;4;0;0;149;134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00018200;1103000100018200;MAMLEY;259226;259226;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;10;	Mamley;434.16;146;146;796;410;386;97;84;16;9;43;42;95;101;236;208;227;204;5;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;0;0;174;178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00021200;1103000100021200;GUMPA-GHURPISEY;259227;259227;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;11;	Gumpha-Gu;172.43;133;133;699;341;358;63;76;7;7;132;160;189;133;149;103;82;91;0;0;10;1;0;0;0;0;0;0;17;0;1;0;1;0;38;11;0;0;192;255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00021400;1103000100021400;PHALIDARA;259228;259228;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;12;	Phalidara;328.86;108;108;623;324;299;65;52;2;3;95;76;181;119;158;135;134;131;0;0;1;0;0;0;0;0;1;0;5;0;2;0;1;0;14;4;0;0;166;164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00021300;1103000100021300;SALEUMBONG;259229;259229;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;13;	Saleubong;240.01;76;76;398;217;181;51;38;27;30;7;5;93;61;103;66;86;65;1;0;1;0;0;0;1;0;0;0;6;0;1;1;1;0;6;0;0;0;114;115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00021000;1103000100021000;BOMTAR;259230;259230;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;15;	Bomtar;175.16;251;251;1207;641;566;104;89;76;66;75;62;420;316;288;163;117;96;1;0;15;9;0;0;10;0;2;1;18;0;11;5;15;0;99;52;2;0;351;403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00020900;1103000100020900;BUL;259231;259231;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;14;	Bul;133.37;36;36;203;110;93;19;21;0;0;1;2;74;26;58;28;54;26;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;2;0;0;52;65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00022800;1103000100022800;RABITAR;259232;259232;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;44;	Rabitar;296.06;85;85;499;265;234;52;46;9;5;44;45;80;44;151;138;149;138;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;03;0001;00023200;1103000100023200;RATEYPANI;259233;259233;3e+16;11;Sikkim;3;South District;10;NAMCHI;10;10;45;	Rateypani;336.63;118;118;647;326;321;41;64;74;69;51;48;85;51;205;176;175;156;14;12;1;0;0;0;0;0;0;0;1;0;2;1;0;0;12;7;1;0;120;145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
