SID;DID;TID;VILL_CODE;C_CODE01;NAME;UID;UID_1;LOC_CODE;State_Code;State_Name;District_C;Dist_Name;Tehsil_Cod;Thsil_Name;Block_Code;Nyay_Panch;Village_Co;NAME_1;AREA;RES_HOUSE;HOUSEHOLDS;T_POPLN;T_M_POPLN;T_F_POPLN;POPLN_M6;POPLN_F6;M_SC;F_SC;M_ST;F_ST;M_LITERATE;F_LITERATE;T_M_WORKER;T_F_WORKER;M_INDCAT1;F_INDCAT1;M_INDCAT2;F_INDCAT2;M_INDCAT3;F_INDCAT3;M_INDCAT4;F_INDCAT4;M_INDCAT5A;F_INDCAT5A;M_INDCAT5B;F_INDCAT5B;M_INDCAT6;F_INDCAT6;M_INDCAT7;F_INDCAT7;M_INDCAT8;F_INDCAT8;M_INDCAT9;F_INDCAT9;M_MARGINAL;F_MARGINAL;M_NON_WORK;F_NON_WORK;State_Co_1;State_Na_1;District_1;Dist_Name_;Tehsil_C_1;Thsil_Na_1;Block_co_1;Village__1;Village_Na;MRGD_IN_TN;EDU_INST;RANG_EDU;P_SCH;M_SCH;H_SCH;PU_COLL;GR_COLL;IND_SCH;TR_SCH;ADLT_LT_CN;OTH_SCH;MED_INST;RANG_MED;H_CNTR;MCW_CNTR;MH_CNTR;CWC_CNTR;HC_CNTR;PHC_CNTR;PHS_CNTR;DISP_CNTR;FPC_CNTR;TB_CNTR;NH_CNTR;RP_CNTR;SMP_CNTR;CHW_CNTR;OTH_CNTR;DRNK_WAT;RANG_WAT;TAP;WELL;TANK;TUBE_WELL;HAND_PUMP;RIVER_WAT;FOUNTAIN;CANAL;LAKE;SPRING;NALA;OTH_FAC;PNT_FAC;RANG_PNT;PO;TO;PTO;PHONE;MRKT_FAC;RANG_MRKT;MK_MON;MKT_TUE;MK_WED;MK_THU;MK_FRI;MK_SAT;MK_SUN;MK_DAILY;MK_FORT;MK_MONTHLY;COMM_FAC;RANG_COMM;COMM_BS;TX_TEMP_FC;COMM_RS;COMM_NW;APP_PR;APP_KR;APP_NR;APP_NC;APP_NW;APP_FP;NEAR_TOWN;DIST_N_TWN;POWER_SUPL;POWER_ED;POWER_EAG;POWER_EO;POWER_EA;FOREST;IRR_GC;IRR_PC;IRR_W;IRR_WE;IRR_TW;IRR_TWE;IRR_TK;IRR_R;IRR_L;IRR_WF;IRR_O;IRR_TOTAL;UN_IRRIGAT;CULT_WASTE;N_AV_CULT;Area_vill_;HOUSEHOLD;TOT_POPLN;res_house_;FOUNT_IRR;NOT_AVAIL;loc_code_v;AGRI_LAND;ST_TOWN;CHK;CHC_CNTR
32;04;0003;00031600;3204000300031600;CHELANNUR;608828;608828;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;19;Chelannur;2382.63;5622;5664;30081;14989;15092;1787;1599;1877;1821;9;6;12721;11883;6221;1051;572;42;1612;258;204;10;272;163;36;40;538;153;314;14;1092;36;777;26;804;309;889;308;7879;13733;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0003;00031600;3204000300031600;CHELANNUR;608829;608829;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;19;Chelannur;2382.63;5622;5664;30081;14989;15092;1787;1599;1877;1821;9;6;12721;11883;6221;1051;572;42;1612;258;204;10;272;163;36;40;538;153;314;14;1092;36;777;26;804;309;889;308;7879;13733;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0003;00030600;3204000300030600;ENGAPUZHA;608830;608830;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;8;Engapuzha;2371.8;2701;2727;14417;7237;7180;1094;1040;946;948;71;68;5822;5268;3061;581;262;14;385;85;1143;205;34;10;19;3;210;19;78;10;365;15;220;3;345;217;388;240;3788;6359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0003;00032100;3204000300032100;KAKKAD;608831;608831;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;24;Kakkad;1016.86;1495;1496;8722;4307;4415;726;735;503;514;8;17;3457;3258;1728;321;154;7;168;105;332;88;107;15;5;3;105;12;94;6;278;8;165;8;320;69;131;71;2448;4023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0003;00029900;3204000300029900;KAKKUR;608832;608832;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;3;Kakkur;2035.9;3802;3805;19358;9467;9891;1228;1113;1469;1448;0;0;7972;7792;3700;574;354;7;701;156;225;11;250;12;68;17;283;61;171;6;530;22;316;17;802;265;776;313;4991;9004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0003;00030400;3204000300030400;KEDAVUR;608833;608833;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;6;Kedavur;2241.78;3859;3868;21160;10550;10610;1685;1657;1278;1275;50;51;8450;7839;4352;670;416;50;742;164;1383;209;73;40;18;3;241;36;152;5;533;14;323;13;471;136;511;225;5687;9715;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0003;00030100;3204000300030100;KIZHAKKOTH;608834;608834;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;5;Kizhakkoth;1984.09;4388;4393;25184;12704;12480;2080;1967;880;829;30;0;10165;8970;4517;296;930;3;1153;128;101;5;70;10;25;15;289;3;134;8;625;8;374;2;816;114;520;257;7667;11927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0003;00030800;3204000300030800;KODENCHERI;608835;608835;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;9;Kodencheri;4757.38;3473;3497;17496;8830;8666;1190;1139;453;448;261;277;7220;6738;4376;818;758;30;885;328;1428;176;38;5;34;5;159;9;122;6;407;12;153;5;392;242;312;394;4142;7454;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0003;00032200;3204000300032200;KODIYATHUR;608836;608836;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;25;Kodiyathur;2980.64;3712;3740;21242;10529;10713;1794;1796;854;939;11;18;8444;8042;4187;598;792;31;1178;303;136;6;175;3;18;9;350;18;169;15;471;9;170;5;728;199;268;205;6074;9910;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0003;00031000;3204000300031000;KOODARANJI;608837;608837;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;11;Koodaranji;9820.85;3283;3301;16503;8361;8142;1176;1031;342;334;224;214;6834;6530;4104;707;563;16;660;207;1763;173;37;9;25;14;97;19;76;2;325;20;144;3;414;244;197;296;4060;7139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0003;00030700;3204000300030700;KOODATHAYI;608838;608838;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;14;Koodathayi;2352.62;2563;2573;12708;6355;6353;810;729;784;800;31;48;5244;4933;3204;771;1093;22;1219;525;154;14;34;1;21;13;108;13;43;1;161;10;88;2;283;170;89;41;3062;5541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0003;00032000;3204000300032000;KUMARANALLUR;608839;608839;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;23;Kumaranallur;1836.77;2795;2800;14937;7356;7581;1110;1131;765;796;207;259;5895;5533;3134;620;378;23;760;245;864;150;67;7;26;6;128;16;75;8;295;10;169;11;372;144;161;71;4061;6890;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0003;00031700;3204000300031700;KURUVATTUR;608840;608840;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;20;Kuruvattur;1794.04;4276;4286;23780;11671;12109;1468;1470;1233;1274;3;2;9896;9513;4860;570;511;70;1132;153;141;7;121;15;67;30;477;41;318;6;781;26;555;16;757;206;692;243;6119;11296;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0003;00031500;3204000300031500;MADAVOOR;608842;608842;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;18;Madavoor;1923.91;4117;4124;22565;11256;11309;1591;1582;1227;1149;2;2;9306;8452;4508;417;637;19;1049;156;190;2;87;2;24;3;242;37;154;5;703;11;672;9;750;173;416;91;6332;10801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0003;00029800;3204000300029800;NANMANDA;608843;608843;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;2;Nanmanda;2301.48;4611;4627;23461;11428;12033;1369;1320;1885;1974;0;0;9793;9515;4561;774;329;13;876;225;405;23;162;44;87;38;400;100;254;7;753;25;414;15;881;284;701;276;6166;10983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0003;00030000;3204000300030000;NARIKKUNI;608844;608844;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;4;Narikkuni;1775.27;3739;3750;19912;10018;9894;1387;1304;1430;1410;0;0;8272;7556;3813;482;612;22;878;203;219;8;108;22;25;13;212;23;151;1;552;12;276;2;780;176;650;340;5555;9072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0003;00031200;3204000300031200;NEELESWARAM;608845;608845;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;13;Neeleswaram;1357.67;2391;2391;12764;6292;6472;949;855;621;626;11;14;5007;4758;2740;493;679;48;747;251;285;59;40;3;25;5;126;9;58;8;227;10;163;7;390;93;294;199;3258;5780;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0003;00030900;3204000300030900;NELLIPOYIL;608846;608846;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;10;Nellipoyil;4731.4;2146;2149;10628;5344;5284;647;678;226;217;90;94;4411;4184;2805;313;140;7;327;77;1733;84;16;0;10;4;81;3;45;8;164;6;70;0;219;124;39;142;2500;4829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0003;00030900;3204000300030900;NELLIPOYIL;608847;608847;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;10;Nellipoyil;4731.4;2146;2149;10628;5344;5284;647;678;226;217;90;94;4411;4184;2805;313;140;7;327;77;1733;84;16;0;10;4;81;3;45;8;164;6;70;0;219;124;39;142;2500;4829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0003;00032300;3204000300032300;PERUVAYAL;608849;608849;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;27;Peruvayal;1568.44;3222;3234;17682;8721;8961;1154;1119;892;928;2;2;7121;6760;3589;505;455;27;744;120;105;8;134;49;28;13;408;65;180;4;556;13;405;17;574;189;347;129;4785;8327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0003;00031800;3204000300031800;POOLACODE;608850;608850;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;26;Poolacode;2830.77;4646;4661;25053;12565;12488;1581;1527;1753;1760;2;0;10601;9571;5101;778;605;28;1010;210;261;11;221;45;102;41;601;56;246;13;711;31;398;4;946;339;582;529;6882;11181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0003;00030500;3204000300030500;PUTHUPPADI;608851;608851;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;7;Puthuppadi;3905.02;3674;3702;19343;9612;9731;1546;1517;939;1017;156;160;7617;7208;4263;730;414;18;685;179;1214;191;29;7;53;14;190;24;95;7;570;32;260;4;753;254;328;434;5021;8567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0003;00031300;3204000300031300;PUTHUR;608852;608852;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;17;Puthur;1192.11;2576;2578;14574;7252;7322;1324;1193;610;594;1;0;5568;5020;2914;420;729;35;880;278;35;1;21;10;18;4;186;7;37;0;380;7;190;2;438;76;182;97;4156;6805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0003;00030300;3204000300030300;RAROTH;608853;608853;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;15;Raroth;2826.2;4614;4637;24403;12201;12202;1841;1771;1407;1446;1;3;9811;8834;5024;738;708;40;1107;225;510;86;60;17;43;24;388;40;165;6;781;28;582;17;680;255;403;181;6774;11283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0003;00029700;3204000300029700;THALAKKULATHUR;608854;608854;4e+16;32;Kerala;4;Kozhikode;30;Quilandy;30;30;1;Thalakkulathur;2154.1;4196;4204;23708;11552;12156;1453;1385;1064;1072;0;0;9807;9431;4887;1056;364;10;739;116;334;12;161;8;51;38;486;571;363;4;1194;23;553;19;642;255;465;256;6200;10844;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0003;00031900;3204000300031900;THAZHECODE;608855;608855;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;22;Thazhecode;1964.43;3380;3404;18857;9472;9385;1172;1171;1524;1610;0;0;8022;7386;3703;731;550;26;941;280;88;10;158;6;62;22;282;21;172;16;487;28;278;14;685;308;316;140;5453;8514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0003;00031100;3204000300031100;THIRUVAMBADI;608856;608856;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;12;Thiruvambadi;8396.0;4652;4674;23968;12094;11874;1615;1496;676;691;132;152;9947;9418;5804;1011;1140;23;1291;447;1627;125;38;14;15;2;304;33;164;13;548;26;235;6;442;322;235;277;6055;10586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0003;00030200;3204000300030200;VAVAD;608857;608857;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;16;Vavad;785.5;1963;1994;11422;5674;5748;1009;933;442;426;0;0;4398;4006;2066;133;268;6;554;53;88;1;38;0;22;10;148;7;46;7;356;1;252;0;294;48;272;91;3336;5524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;;;;CHATHAMANGALAM;608859;608859;4e+16;32;Kerala;4;Kozhikode;30;Kozhikode;30;30;21;Chathamangalam;1315.71;2212;2213;12525;6369;6156;793;835;783;839;1;0;5328;4613;2503;398;378;16;780;153;56;8;85;27;32;7;129;7;55;3;269;7;144;4;575;166;119;199;3747;5559;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0002;00028100;3204000200028100;ARIKKULAM (PART);608881;608881;4e+16;32;Kerala;4;Kozhikode;20;Quilandy;20;20;18;Arikkulam;2311.85;4586;4591;24587;12062;12525;1625;1563;1195;1230;0;0;9893;9150;4513;1111;408;54;998;457;470;38;232;6;55;85;310;148;263;29;841;17;301;55;635;222;739;526;6810;10888;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0002;00029100;3204000200029100;ATHOLI;608882;608882;4e+16;32;Kerala;4;Kozhikode;20;Quilandy;20;20;35;Atholi;2105.55;4405;4426;24055;11631;12424;1410;1441;1950;2026;0;0;9824;9526;4584;1039;245;22;684;188;564;49;167;97;41;38;545;364;358;6;972;19;404;39;604;217;609;594;6438;10791;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0002;00028700;3204000200028700;AVITANALLUR;608883;608883;4e+16;32;Kerala;4;Kozhikode;20;Quilandy;20;20;28;Avitanallur;1701.08;3063;3066;15535;7827;7708;934;877;1446;1392;1;0;6625;5978;2701;456;138;5;321;131;617;38;210;40;20;11;179;62;132;1;435;4;214;12;435;152;870;372;4256;6880;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0002;00029200;3204000200029200;BALUSSERI;608884;608884;4e+16;32;Kerala;4;Kozhikode;20;Quilandy;20;20;34;Balusseri;2243.65;4726;4730;24113;11972;12141;1393;1292;1756;1716;0;0;10174;9559;5172;891;295;15;607;152;662;36;192;115;153;36;488;135;429;54;934;25;549;33;863;290;570;416;6230;10834;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0002;00027000;3204000200027000;CHANGAROTH;608885;608885;4e+16;32;Kerala;4;Kozhikode;20;Quilandy;20;20;11;Changaroth;1732.67;2724;2741;14286;7182;7104;963;915;805;763;1;0;5823;5098;2964;676;444;18;817;307;417;116;52;13;25;6;159;19;100;3;373;17;222;34;355;143;205;153;4013;6275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0002;00029000;3204000200029000;CHEMANCHERI;608886;608886;4e+16;32;Kerala;4;Kozhikode;20;Quilandy;20;20;36;Chemancheri;1676.41;5305;5350;31326;14995;16331;2002;1899;1017;1087;34;44;12557;12646;5710;1444;98;12;681;74;1282;30;72;33;53;93;607;898;355;18;1214;26;651;19;697;241;547;477;8738;14410;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0002;00027100;3204000200027100;CHEMPANODA;608887;608887;4e+16;32;Kerala;4;Kozhikode;20;Quilandy;20;20;12;Pannikkottur;5381.46;1134;1135;5556;2881;2675;370;352;448;470;10;5;2460;2209;1301;178;1;0;4;0;854;60;17;9;3;0;42;9;23;1;108;7;59;6;190;86;121;48;1459;2449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0002;00028900;3204000200028900;CHENGOTTUKAVU;608888;608888;4e+16;32;Kerala;4;Kozhikode;20;Quilandy;20;20;22;Chengottukavu;1360.48;4186;4202;23702;11221;12481;1366;1253;661;697;0;0;9511;9876;4017;1064;82;23;315;41;779;19;50;0;24;65;519;626;361;8;980;29;408;16;499;237;608;315;6596;11102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0002;00026700;3204000200026700;CHERUVANNUR;608889;608889;4e+16;32;Kerala;4;Kozhikode;20;Quilandy;20;20;8;Cheruvannur;2161.46;3890;3904;20687;10341;10346;1372;1344;1328;1250;0;0;8603;7675;3718;670;519;22;931;194;260;28;136;8;159;225;221;23;129;0;540;5;252;14;571;151;889;572;5734;9104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0002;00026800;3204000200026800;ERAVATTUR;608890;608890;4e+16;32;Kerala;4;Kozhikode;20;Kozhikode;20;20;9;Eravattur;1512.78;2662;2663;13870;6933;6937;925;870;1070;1073;0;0;5660;5074;2931;768;276;38;668;341;274;55;125;4;72;95;187;18;126;15;526;10;227;25;450;167;428;359;3574;5810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0002;00026300;3204000200026300;IRINGAL;608891;608891;4e+16;32;Kerala;4;Kozhikode;20;Quilandy;20;20;1;Iringal;1261.51;3951;3962;22525;10892;11633;1497;1406;766;775;0;0;8967;8683;4418;1041;154;26;230;98;811;18;401;246;26;59;440;250;217;32;987;33;632;51;520;228;464;436;6010;10156;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0002;00028600;3204000200028600;KANTHALAD;608892;608892;4e+16;32;Kerala;4;Kozhikode;20;Quilandy;20;20;29;Kanthalad;2783.81;1870;1876;9321;4649;4672;646;587;571;584;10;20;3775;3496;1953;329;154;3;353;96;765;137;19;0;1;2;97;19;64;6;209;8;124;6;167;52;353;250;2343;4093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0002;00028400;3204000200028400;KAYANNA;608893;608893;4e+16;32;Kerala;4;Kozhikode;20;Quilandy;20;20;26;Kayanna;2128.98;2960;2961;15215;7722;7493;975;890;730;689;0;0;6449;5735;3323;661;449;41;1239;385;443;21;63;17;14;2;91;19;108;4;393;10;181;32;342;130;332;230;4067;6602;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0002;00027900;3204000200027900;KEEZHARIYUR;608894;608894;4e+16;32;Kerala;4;Kozhikode;20;Quilandy;20;20;19;Keezhariyur;1369.13;2468;2469;13482;6598;6884;824;714;610;605;0;0;5568;5313;2661;999;297;203;824;316;150;13;117;5;33;122;196;191;142;17;451;9;151;23;300;100;282;470;3655;5415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;04;0002;00029400;3204000200029400;KINALUR;608895;608895;4e+16;32;Kerala;4;Kozhikode;20;Quilandy;20;20;30;Kinalur;1190.11;1752;1754;9114;4470;4644;577;572;656;676;0;0;3757;3594;1873;314;151;11;236;63;329;48;55;34;0;1;221;56;108;6;269;8;215;5;289;82;170;116;2427;4214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
